date,susceptibles,infectives,removed,S,I,R,S_ode,I_ode,R_ode
2021-06-13,0.2619503,0.06558162,0.6724666,0.33424432717229935,0.014289058030500169,0.6514666147972005,0.2621389767401676,0.06542054342110647,0.6724404798387258
2021-06-14,0.25992018,0.06496298,0.67511404,0.33423785551749763,0.013448717042803565,0.6523134274396988,0.2601422822078113,0.06479978346300051,0.6750579343291881
2021-06-15,0.2579238,0.06433963,0.67773366,0.3342711540450177,0.012623242225495625,0.6531056037294867,0.25817975434549434,0.0641699947587118,0.6776502508957938
2021-06-16,0.25596097,0.06371242,0.680325,0.33436448479450054,0.011765663256750058,0.6538698519487494,0.25625111076473794,0.06353181013573601,0.680217079099526
2021-06-17,0.25403148,0.06308208,0.6828875,0.33446254222379923,0.010982923385089308,0.6545545343911114,0.2543560542506723,0.06288585214604121,0.6827580936032863
2021-06-18,0.2521351,0.062449392,0.6854209,0.33455937139400604,0.010254269267235754,0.6551863593387582,0.25249427237083744,0.06223273286360792,0.6852729947655546
2021-06-19,0.25027153,0.06181505,0.6879245,0.33465646315753583,0.009566062991892672,0.6557774738505715,0.25066544026567633,0.06157305275549472,0.6877615069788289
2021-06-20,0.24844052,0.0611797,0.69039834,0.3347245425942388,0.008963284254082176,0.656312173151679,0.24886922153927166,0.06090740019541264,0.6902233782653157
2021-06-21,0.24664187,0.060544036,0.6928418,0.33477036936449667,0.008428652718993509,0.6568009779165098,0.24710526911915814,0.0602363510427745,0.6926583798380672
2021-06-22,0.24487527,0.059908673,0.69525474,0.3348402784837091,0.007861705263658257,0.6572980162526326,0.24537322597034328,0.05956046816362354,0.695066305866033
2021-06-23,0.24314035,0.059274193,0.69763696,0.3349082054468696,0.0073201700653976465,0.6577716244877327,0.24367272534712814,0.05888030093733533,0.6974469737155364
2021-06-24,0.24143694,0.058641188,0.69998807,0.3349699657023133,0.00681323789052034,0.6582167964071663,0.24200339284734468,0.05819638514001459,0.6998002220126406
2021-06-25,0.23976459,0.058010142,0.70230806,0.33504034918365777,0.006317529462517668,0.6586421213538246,0.2403648469109761,0.057509242624917765,0.702125910464106
2021-06-26,0.23812309,0.057381637,0.7045965,0.335099754569946,0.005868579587532333,0.6590316658425217,0.23875669963420484,0.05681938112288355,0.7044239192429115
2021-06-27,0.23651206,0.056756083,0.7068536,0.3351597613796514,0.005426194545624618,0.6594140440747239,0.23717855721844228,0.056127293579534825,0.7066941492020228
2021-06-28,0.23493116,0.056133937,0.709079,0.33519160293776606,0.005057462695471568,0.6597509343667624,0.2356300207521115,0.05543345807417781,0.7089365211737106
2021-06-29,0.23338015,0.055515688,0.71127284,0.33519930285165955,0.0047622993295496074,0.6600383978187908,0.23411068736866533,0.05473833838288392,0.7111509742484506
2021-06-30,0.23185855,0.054901663,0.7134349,0.33517599981192225,0.004552012902256949,0.6602719872858208,0.2326201507135529,0.05404238365200386,0.7133374656344431
