date,Ic,Inew,R,D,R_4_SIR,I_4_SIR,S_4_SIR
2021-05-06,349121.85714285716,1791.0,23364.0,10593.285714285714,33957.28571428572,315164.5714285714,9980165.142857144
2021-05-07,350990.85714285716,1869.0,23364.0,10668.857142857143,34032.857142857145,316958.0,9978296.142857144
2021-05-08,353013.0,2022.142857142857,23364.0,10743.857142857143,34107.857142857145,318905.14285714284,9976274.0
2021-05-09,355239.0,2226.0,23364.0,10826.142857142857,34190.142857142855,321048.85714285716,9974048.0
2021-05-10,357429.85714285716,2190.8571428571427,23364.0,10897.857142857143,34261.857142857145,323168.0,9971857.142857144
2021-05-11,359878.4285714286,2448.5714285714284,23364.0,10965.42857142857,34329.42857142857,325549.0,9969408.57142857
2021-05-12,362382.28571428574,2503.8571428571427,23364.0,11029.285714285714,34393.28571428572,327989.0,9966904.714285715
2021-05-13,364703.4285714286,2321.1428571428573,23364.0,11089.142857142857,34453.142857142855,330250.28571428574,9964583.57142857
2021-05-14,366955.5714285714,2252.1428571428573,23364.0,11148.0,34512.0,332443.5714285714,9962331.42857143
2021-05-15,369134.71428571426,2179.1428571428573,23364.0,11203.285714285714,34567.28571428572,334567.4285714286,9960152.285714285
2021-05-16,371289.85714285716,2155.1428571428573,23364.0,11258.42857142857,34622.42857142857,336667.4285714286,9957997.142857144
2021-05-17,373372.85714285716,2083.0,23364.0,11313.0,34677.0,338695.85714285716,9955914.142857144
2021-05-18,375400.0,2027.142857142857,23364.0,11369.142857142857,34733.142857142855,340666.85714285716,9953887.0
2021-05-19,377400.5714285714,2000.5714285714287,23364.0,11422.857142857143,34786.857142857145,342613.71428571426,9951886.42857143
2021-05-20,379365.0,1964.4285714285713,23364.0,11476.42857142857,34840.42857142857,344524.5714285714,9949922.0
2021-05-21,381300.0,1935.0,23364.0,11530.0,34894.0,346406.0,9947987.0
2021-05-22,383171.14285714284,1871.142857142857,23364.0,11582.714285714286,34946.71428571428,348224.4285714286,9946115.857142856
2021-05-23,384987.4285714286,1816.2857142857142,23364.0,11633.714285714286,34997.71428571428,349989.71428571426,9944299.57142857
2021-05-24,386801.14285714284,1813.7142857142858,23364.0,11683.857142857143,35047.857142857145,351753.28571428574,9942485.857142856
2021-05-25,388560.71428571426,1759.5714285714287,23364.0,11732.142857142857,35096.142857142855,353464.5714285714,9940726.285714285
2021-05-26,390208.71428571426,1648.0,23364.0,11779.142857142857,35143.142857142855,355065.5714285714,9939078.285714285
2021-05-27,391855.28571428574,1646.5714285714287,23364.0,11824.0,35188.0,356667.28571428574,9937431.714285715
2021-05-28,393494.14285714284,1638.857142857143,23364.0,11866.57142857143,35230.57142857143,358263.5714285714,9935792.857142856
2021-05-29,395132.14285714284,1638.0,23364.0,11908.0,35272.0,359860.14285714284,9934154.857142856
2021-05-30,396774.5714285714,1642.4285714285713,23364.0,11948.285714285714,35312.28571428572,361462.28571428574,9932512.42857143
2021-05-31,398363.85714285716,1589.2857142857142,23364.0,11987.285714285714,35351.28571428572,363012.5714285714,9930923.142857144
2021-06-01,399875.28571428574,1511.4285714285713,23364.0,12023.0,35387.0,364488.28571428574,9929411.714285715
2021-06-02,401367.85714285716,1492.5714285714287,23364.0,12055.714285714286,35419.71428571428,365948.14285714284,9927919.142857144
