date,Ic,Inew,R,D,R_4_SIR,I_4_SIR,S_4_SIR
2021-04-10,2922580.4285714286,15317.57142857143,1676022.0,77491.28571428571,1753513.2857142857,1169067.142857143,81401182.57142857
2021-04-11,2938706.4285714286,16126.0,1684651.2857142857,77689.85714285714,1762341.142857143,1176365.2857142857,81385056.57142857
2021-04-12,2955510.714285714,16804.285714285714,1693380.7142857143,77895.42857142857,1771276.142857143,1184234.5714285714,81368252.28571428
2021-04-13,2972875.714285714,17365.0,1702268.4285714286,78130.14285714286,1780398.5714285714,1192477.142857143,81350887.28571428
2021-04-14,2991957.285714286,19081.571428571428,1711284.2857142857,78371.14285714286,1789655.4285714286,1202301.857142857,81331805.71428572
2021-04-15,3012327.285714286,20370.0,1720494.4285714286,78610.28571428571,1799104.7142857143,1213222.5714285714,81311435.71428572
2021-04-16,3032749.714285714,20422.428571428572,1730279.0,78842.42857142857,1809121.4285714286,1223628.2857142857,81291013.28571428
2021-04-17,3053130.285714286,20380.571428571428,1740368.4285714286,79070.71428571429,1819439.142857143,1233691.142857143,81270632.71428572
2021-04-18,3073700.8571428573,20570.571428571428,1750994.7142857143,79293.71428571429,1830288.4285714286,1243412.4285714286,81250062.14285715
2021-04-19,3094013.1428571427,20312.285714285714,1762028.2857142857,79515.71428571429,1841544.0,1252469.142857143,81229749.85714285
2021-04-20,3114153.8571428573,20140.714285714286,1773633.7142857143,79738.14285714286,1853371.857142857,1260782.0,81209609.14285715
2021-04-21,3134750.4285714286,20596.571428571428,1785770.2857142857,79959.0,1865729.2857142857,1269021.142857143,81189012.57142857
2021-04-22,3155360.1428571427,20609.714285714286,1798420.142857143,80175.0,1878595.142857143,1276765.0,81168402.85714285
2021-04-23,3176214.4285714286,20854.285714285714,1811176.4285714286,80393.57142857143,1891570.0,1284644.4285714286,81147548.57142857
2021-04-24,3197009.8571428573,20795.428571428572,1824136.0,80621.71428571429,1904757.7142857143,1292252.142857143,81126753.14285715
2021-04-25,3217746.4285714286,20736.571428571428,1837301.5714285714,80857.42857142857,1918159.0,1299587.4285714286,81106016.57142857
2021-04-26,3238550.1428571427,20803.714285714286,1850860.142857143,81088.57142857143,1931948.7142857143,1306601.4285714286,81085212.85714285
2021-04-27,3259549.1428571427,20999.0,1864668.5714285714,81326.42857142857,1945995.0,1313554.142857143,81064213.85714285
2021-04-28,3280169.1428571427,20620.0,1878829.0,81561.57142857143,1960390.5714285714,1319778.5714285714,81043593.85714285
2021-04-29,3300106.0,19936.85714285714,1893182.4285714286,81797.42857142857,1974979.857142857,1325126.142857143,81023657.0
2021-04-30,3319583.714285714,19477.714285714286,1907972.4285714286,82039.14285714286,1990011.5714285714,1329572.142857143,81004179.28571428
2021-05-01,3338424.714285714,18841.0,1923352.2857142857,82273.14285714286,2005625.4285714286,1332799.2857142857,80985338.28571428
2021-05-02,3356911.0,18486.285714285714,1939159.142857143,82505.71428571429,2021664.857142857,1335246.142857143,80966852.0
2021-05-03,3375004.8571428573,18093.85714285714,1955262.0,82741.71428571429,2038003.7142857143,1337001.142857143,80948758.14285715
2021-05-04,3392607.0,17602.14285714286,1971747.142857143,82973.57142857143,2054720.7142857143,1337886.2857142857,80931156.0
2021-05-05,3409609.5714285714,17002.571428571428,1988368.0,83201.57142857143,2071569.5714285714,1338040.0,80914153.42857143
2021-05-06,3426214.5714285714,16605.0,2005457.7142857143,83427.57142857143,2088885.2857142857,1337329.2857142857,80897548.42857143
2021-05-07,3441984.714285714,15770.142857142857,2022567.4285714286,83650.42857142857,2106217.8571428573,1335766.857142857,80881778.28571428
2021-05-08,3457290.5714285714,15305.857142857143,2039898.4285714286,83874.14285714286,2123772.5714285714,1333518.0,80866472.42857143
2021-05-09,3472077.285714286,14786.714285714286,2057260.857142857,84100.28571428571,2141361.1428571427,1330716.142857143,80851685.71428572
2021-05-10,3486544.285714286,14467.0,2074724.142857143,84322.14285714286,2159046.285714286,1327498.0,80837218.71428572
2021-05-11,3500810.0,14265.714285714286,2092097.142857143,84539.42857142857,2176636.5714285714,1324173.4285714286,80822953.0
2021-05-12,3514629.285714286,13819.285714285714,2109620.0,84754.28571428571,2194374.285714286,1320255.0,80809133.71428572
